author_a,author_b,weight
https://openalex.org/A5010036492,https://openalex.org/A5056551682,2
https://openalex.org/A5010036492,https://openalex.org/A5058116347,4
https://openalex.org/A5010036492,https://openalex.org/A5058162344,2
https://openalex.org/A5010036492,https://openalex.org/A5059647461,1
https://openalex.org/A5010036492,https://openalex.org/A5059651843,1
https://openalex.org/A5010036492,https://openalex.org/A5060901295,2
https://openalex.org/A5010036492,https://openalex.org/A5061918162,1
https://openalex.org/A5010036492,https://openalex.org/A5062367690,1
https://openalex.org/A5010036492,https://openalex.org/A5062509091,1
https://openalex.org/A5010036492,https://openalex.org/A5066486627,1
https://openalex.org/A5010036492,https://openalex.org/A5066780976,1
https://openalex.org/A5010036492,https://openalex.org/A5068413199,1
https://openalex.org/A5010036492,https://openalex.org/A5069306187,1
https://openalex.org/A5010036492,https://openalex.org/A5069363805,1
https://openalex.org/A5010036492,https://openalex.org/A5069563807,1
https://openalex.org/A5010036492,https://openalex.org/A5072261548,1
https://openalex.org/A5010036492,https://openalex.org/A5072617055,1
https://openalex.org/A5010036492,https://openalex.org/A5072982731,1
https://openalex.org/A5010036492,https://openalex.org/A5074144533,1
https://openalex.org/A5010036492,https://openalex.org/A5074172644,1
https://openalex.org/A5010036492,https://openalex.org/A5075023835,2
https://openalex.org/A5010036492,https://openalex.org/A5075849405,1
https://openalex.org/A5010036492,https://openalex.org/A5076168880,1
https://openalex.org/A5010036492,https://openalex.org/A5076204612,1
https://openalex.org/A5010036492,https://openalex.org/A5077227815,1
https://openalex.org/A5010036492,https://openalex.org/A5078162333,2
https://openalex.org/A5010036492,https://openalex.org/A5078201197,1
https://openalex.org/A5010036492,https://openalex.org/A5078993116,1
https://openalex.org/A5010036492,https://openalex.org/A5078998093,1
https://openalex.org/A5010036492,https://openalex.org/A5079945808,1
https://openalex.org/A5010036492,https://openalex.org/A5081005362,1
https://openalex.org/A5010036492,https://openalex.org/A5081165780,2
https://openalex.org/A5010036492,https://openalex.org/A5081679180,1
https://openalex.org/A5010036492,https://openalex.org/A5082148193,1
https://openalex.org/A5010036492,https://openalex.org/A5082318843,3
https://openalex.org/A5010036492,https://openalex.org/A5082335171,1
https://openalex.org/A5010036492,https://openalex.org/A5083337904,3
https://openalex.org/A5010036492,https://openalex.org/A5084240614,1
https://openalex.org/A5010036492,https://openalex.org/A5084313367,1
https://openalex.org/A5010036492,https://openalex.org/A5084903284,1
https://openalex.org/A5010036492,https://openalex.org/A5085853972,1
https://openalex.org/A5010036492,https://openalex.org/A5086373811,2
https://openalex.org/A5010036492,https://openalex.org/A5086594704,1
https://openalex.org/A5010036492,https://openalex.org/A5087220523,2
https://openalex.org/A5010036492,https://openalex.org/A5089337453,1
https://openalex.org/A5010036492,https://openalex.org/A5089792001,1
https://openalex.org/A5010036492,https://openalex.org/A5090581524,4
https://openalex.org/A5010036492,https://openalex.org/A5090821520,1
https://openalex.org/A5010036492,https://openalex.org/A5092006273,1
https://openalex.org/A5010036492,https://openalex.org/A5097453925,1
https://openalex.org/A5010036492,https://openalex.org/A5100330293,1
https://openalex.org/A5010036492,https://openalex.org/A5101489976,1
https://openalex.org/A5010036492,https://openalex.org/A5101774066,1
https://openalex.org/A5010036492,https://openalex.org/A5101967776,1
https://openalex.org/A5010036492,https://openalex.org/A5102842604,1
https://openalex.org/A5010036492,https://openalex.org/A5103171831,1
https://openalex.org/A5010036492,https://openalex.org/A5103358490,1
https://openalex.org/A5010036492,https://openalex.org/A5103948041,1
https://openalex.org/A5010036492,https://openalex.org/A5104095173,1
https://openalex.org/A5010036492,https://openalex.org/A5109896433,1
https://openalex.org/A5010036492,https://openalex.org/A5110595834,1
https://openalex.org/A5010036492,https://openalex.org/A5110907761,1
https://openalex.org/A5010036492,https://openalex.org/A5112247894,1
https://openalex.org/A5010036492,https://openalex.org/A5113697475,1
https://openalex.org/A5010036492,https://openalex.org/A5126761522,1
https://openalex.org/A5010036492,https://openalex.org/A5126773088,1
https://openalex.org/A5010036492,https://openalex.org/A5130546078,1
https://openalex.org/A5010036492,https://openalex.org/A5134807390,1
https://openalex.org/A5010037315,https://openalex.org/A5083749002,1
https://openalex.org/A5010043543,https://openalex.org/A5069582006,1
https://openalex.org/A5010043879,https://openalex.org/A5073755365,1
https://openalex.org/A5010052860,https://openalex.org/A5032047875,1
https://openalex.org/A5010052860,https://openalex.org/A5085380516,1
https://openalex.org/A5010064637,https://openalex.org/A5041566867,2
https://openalex.org/A5010064637,https://openalex.org/A5089533174,1
https://openalex.org/A5010067027,https://openalex.org/A5091909614,3
https://openalex.org/A5010072359,https://openalex.org/A5044247158,1
https://openalex.org/A5010089429,https://openalex.org/A5057499439,1
https://openalex.org/A5010114648,https://openalex.org/A5021859036,1
https://openalex.org/A5010115299,https://openalex.org/A5048856760,1
https://openalex.org/A5010115299,https://openalex.org/A5068379221,1
https://openalex.org/A5010120145,https://openalex.org/A5058676907,1
https://openalex.org/A5010130956,https://openalex.org/A5082731892,2
https://openalex.org/A5010133060,https://openalex.org/A5076996603,1
https://openalex.org/A5010133728,https://openalex.org/A5022071915,1
https://openalex.org/A5010151805,https://openalex.org/A5015784754,1
https://openalex.org/A5010151805,https://openalex.org/A5022071915,2
https://openalex.org/A5010151805,https://openalex.org/A5087061743,1
https://openalex.org/A5010158107,https://openalex.org/A5063866024,1
https://openalex.org/A5010178005,https://openalex.org/A5016015164,3
https://openalex.org/A5010185482,https://openalex.org/A5059593166,7
https://openalex.org/A5010188407,https://openalex.org/A5083749002,1
https://openalex.org/A5010206210,https://openalex.org/A5022071915,2
https://openalex.org/A5010209009,https://openalex.org/A5033413612,2
https://openalex.org/A5010209009,https://openalex.org/A5034174412,1
https://openalex.org/A5010209009,https://openalex.org/A5055952920,2
https://openalex.org/A5010214312,https://openalex.org/A5085904316,1
https://openalex.org/A5010214312,https://openalex.org/A5091909614,1
https://openalex.org/A5010216028,https://openalex.org/A5081472842,1
https://openalex.org/A5010216028,https://openalex.org/A5090089352,1
https://openalex.org/A5010227913,https://openalex.org/A5081472842,1
https://openalex.org/A5010227913,https://openalex.org/A5090089352,1
https://openalex.org/A5010236549,https://openalex.org/A5082495175,1
https://openalex.org/A5010238637,https://openalex.org/A5070576640,1
https://openalex.org/A5010239709,https://openalex.org/A5040485583,1
https://openalex.org/A5010243342,https://openalex.org/A5059593166,1
https://openalex.org/A5010256996,https://openalex.org/A5032047875,1
https://openalex.org/A5010259736,https://openalex.org/A5057499439,1
https://openalex.org/A5010262451,https://openalex.org/A5011514570,1
https://openalex.org/A5010267125,https://openalex.org/A5052718519,1
https://openalex.org/A5010270440,https://openalex.org/A5073755365,1
https://openalex.org/A5010278811,https://openalex.org/A5064255554,1
https://openalex.org/A5010286164,https://openalex.org/A5069332231,1
https://openalex.org/A5010289164,https://openalex.org/A5024115689,1
https://openalex.org/A5010289221,https://openalex.org/A5052225784,2
https://openalex.org/A5010296202,https://openalex.org/A5074523834,1
https://openalex.org/A5010306201,https://openalex.org/A5034174412,1
https://openalex.org/A5010306460,https://openalex.org/A5020095669,4
https://openalex.org/A5010306460,https://openalex.org/A5081669599,1
https://openalex.org/A5010306460,https://openalex.org/A5082236281,1
https://openalex.org/A5010306460,https://openalex.org/A5083916388,13
https://openalex.org/A5010306460,https://openalex.org/A5084380466,4
https://openalex.org/A5010311735,https://openalex.org/A5019258259,1
https://openalex.org/A5010320351,https://openalex.org/A5122808560,1
https://openalex.org/A5010338910,https://openalex.org/A5015170208,1
https://openalex.org/A5010338910,https://openalex.org/A5040485583,1
https://openalex.org/A5010339642,https://openalex.org/A5019040059,7
https://openalex.org/A5010339642,https://openalex.org/A5027349645,3
https://openalex.org/A5010339642,https://openalex.org/A5050415640,1
https://openalex.org/A5010339642,https://openalex.org/A5053410139,1
https://openalex.org/A5010339642,https://openalex.org/A5082731892,1
https://openalex.org/A5010348709,https://openalex.org/A5068916511,2
https://openalex.org/A5010370764,https://openalex.org/A5016926961,1
https://openalex.org/A5010374667,https://openalex.org/A5063921183,1
https://openalex.org/A5010379847,https://openalex.org/A5039984674,1
https://openalex.org/A5010379847,https://openalex.org/A5042193765,3
https://openalex.org/A5010379847,https://openalex.org/A5060674730,1
https://openalex.org/A5010379847,https://openalex.org/A5061490527,4
https://openalex.org/A5010379847,https://openalex.org/A5070096265,29
https://openalex.org/A5010382272,https://openalex.org/A5014492331,1
https://openalex.org/A5010382272,https://openalex.org/A5075730999,1
https://openalex.org/A5010390689,https://openalex.org/A5044247158,1
https://openalex.org/A5010401420,https://openalex.org/A5085380516,1
https://openalex.org/A5010403620,https://openalex.org/A5016926961,1
https://openalex.org/A5010403620,https://openalex.org/A5085380516,1
https://openalex.org/A5010425375,https://openalex.org/A5050526197,1
https://openalex.org/A5010425375,https://openalex.org/A5053029547,1
https://openalex.org/A5010425375,https://openalex.org/A5061305146,1
https://openalex.org/A5010425375,https://openalex.org/A5084600009,1
https://openalex.org/A5010427089,https://openalex.org/A5020952746,1
https://openalex.org/A5010427715,https://openalex.org/A5016901543,1
https://openalex.org/A5010434456,https://openalex.org/A5082731892,1
https://openalex.org/A5010446284,https://openalex.org/A5017067547,1
https://openalex.org/A5010452589,https://openalex.org/A5050526197,1
https://openalex.org/A5010458160,https://openalex.org/A5082495175,1
https://openalex.org/A5010461790,https://openalex.org/A5016088287,1
https://openalex.org/A5010466623,https://openalex.org/A5052718519,3
https://openalex.org/A5010502968,https://openalex.org/A5083749002,1
https://openalex.org/A5010522343,https://openalex.org/A5066972166,3
https://openalex.org/A5010523065,https://openalex.org/A5083749002,1
https://openalex.org/A5010523572,https://openalex.org/A5016926961,1
https://openalex.org/A5010523572,https://openalex.org/A5026902256,1
https://openalex.org/A5010523572,https://openalex.org/A5026927354,1
https://openalex.org/A5010523572,https://openalex.org/A5081804886,1
https://openalex.org/A5010534062,https://openalex.org/A5083749002,1
https://openalex.org/A5010538242,https://openalex.org/A5025806342,1
https://openalex.org/A5010538242,https://openalex.org/A5059593166,1
https://openalex.org/A5010566707,https://openalex.org/A5016015164,1
https://openalex.org/A5010569855,https://openalex.org/A5085674548,1
https://openalex.org/A5010572216,https://openalex.org/A5015130752,1
https://openalex.org/A5010572216,https://openalex.org/A5045696029,1
https://openalex.org/A5010572216,https://openalex.org/A5061336068,1
https://openalex.org/A5010574408,https://openalex.org/A5014345605,1
https://openalex.org/A5010574976,https://openalex.org/A5011514570,1
https://openalex.org/A5010580631,https://openalex.org/A5057499439,1
https://openalex.org/A5010582324,https://openalex.org/A5073755365,1
https://openalex.org/A5010583784,https://openalex.org/A5032047875,1
https://openalex.org/A5010583784,https://openalex.org/A5085380516,2
https://openalex.org/A5010588696,https://openalex.org/A5026902256,1
https://openalex.org/A5010605740,https://openalex.org/A5026832417,1
https://openalex.org/A5010616721,https://openalex.org/A5059593166,1
https://openalex.org/A5010626905,https://openalex.org/A5021859036,6
https://openalex.org/A5010627510,https://openalex.org/A5055136164,3
https://openalex.org/A5010645775,https://openalex.org/A5017067547,4
https://openalex.org/A5010648224,https://openalex.org/A5011986161,1
https://openalex.org/A5010648224,https://openalex.org/A5016015164,13
https://openalex.org/A5010648224,https://openalex.org/A5055136164,1
https://openalex.org/A5010648224,https://openalex.org/A5063003757,2
https://openalex.org/A5010648224,https://openalex.org/A5069332231,3
https://openalex.org/A5010648224,https://openalex.org/A5082731892,2
https://openalex.org/A5010654160,https://openalex.org/A5013059435,4
https://openalex.org/A5010664817,https://openalex.org/A5085904316,5
https://openalex.org/A5010666296,https://openalex.org/A5026134805,1
https://openalex.org/A5010669186,https://openalex.org/A5020216693,2
https://openalex.org/A5010673147,https://openalex.org/A5083749002,2
https://openalex.org/A5010682577,https://openalex.org/A5014330978,1
